chr1	5760001	5850000	0.0531
chr1	5850001	5940000	0.2078
chr1	5940001	6030000	0.0946
chr1	6030001	6120000	0.0079
chr1	6120001	6210000	0.0140
chr1	6210001	6300000	0.0088
chr1	6300001	6390000	0.0673
chr1	6390001	6480000	0.1551
chr1	6480001	6570000	0.0224
chr1	6570001	6660000	0.1672
chr1	6660001	6750000	0.0033
chr1	6750001	6840000	0.0138
chr1	6840001	6930000	0.1402
chr1	6930001	7020000	0.0125
chr1	7020001	7110000	0.0048
chr1	7110001	7200000	0.1385
chr1	7200001	7290000	0.1928
chr1	7290001	7380000	0.2085
chr1	7380001	7470000	0.0194
chr1	7470001	7560000	0.0283
chr1	7560001	7650000	0.0138
chr1	7650001	7740000	0.0226
chr1	7740001	7830000	0.0365
chr1	7830001	7920000	0.0643
chr1	7920001	8010000	0.0349
chr1	8010001	8100000	0.0164
chr1	8100001	8190000	0.3276
chr1	8190001	8280000	0.0243
chr1	8280001	8370000	0.2436
chr1	8370001	8460000	0.0035
chr1	8460001	8550000	0.1988
chr1	8550001	8640000	0.2034
chr1	8640001	8730000	0.0869
chr1	8730001	8820000	0.0362
chr1	8820001	8910000	0.0185
chr1	8910001	9000000	0.0051
chr1	9000001	9090000	0.0154
chr1	9090001	9180000	0.1205
chr1	9180001	9270000	0.0597
chr1	9270001	9360000	0.0118
chr1	9360001	9450000	0.2578
chr1	9450001	9540000	0.0393
chr1	9540001	9630000	0.0213
chr1	9630001	9720000	0.0154
chr1	9720001	9810000	0.0184
chr1	9810001	9900000	0.0145
chr1	9900001	9990000	0.0733
chr1	9990001	10080000	0.0109
chr1	10080001	10170000	0.0556
chr1	10170001	10260000	0.1446
chr1	10260001	10350000	0.5849
chr1	10350001	10440000	0.1190
chr1	10440001	10530000	0.0369
chr1	10530001	10620000	0.0553
chr1	10620001	10710000	0.0316
chr1	10710001	10800000	0.0148
chr1	10800001	10890000	0.0052
chr1	10890001	10980000	0.0082
chr1	10980001	11070000	0.0093
chr1	11070001	11160000	0.0130
chr1	11160001	11250000	0.0203
chr1	11250001	11340000	0.4686
chr1	11340001	11430000	0.7473
chr1	11430001	11520000	0.7514
chr1	11520001	11610000	0.5947
chr1	11610001	11700000	0.0159
chr1	11700001	11790000	0.0152
chr1	11790001	11880000	0.0183
chr1	11880001	11970000	0.0160
chr1	11970001	12060000	0.0024
chr1	12060001	12150000	0.0105
chr1	12150001	12240000	0.0064
chr1	12240001	12330000	0.0267
chr1	12330001	12420000	0.0545
chr1	12420001	12510000	0.0524
chr1	12510001	12600000	0.0237
chr1	12600001	12690000	0.0108
chr1	12690001	12780000	0.0812
chr1	12780001	12870000	0.0108
chr1	12870001	12960000	0.0853
chr1	12960001	13050000	0.0935
chr1	13050001	13140000	0.1331
chr1	13140001	13230000	0.0876
chr1	13230001	13320000	0.0120
chr1	13320001	13410000	0.0092
chr1	13410001	13500000	0.0395
chr1	13500001	13590000	0.0407
chr1	13590001	13680000	0.0057
chr1	13680001	13770000	0.0119
chr1	13770001	13860000	0.1759
chr1	13860001	13950000	0.0092
chr1	13950001	14040000	0.0083
chr1	14040001	14130000	0.0096
chr1	14130001	14220000	0.0063
chr1	14220001	14310000	0.1118
chr1	14310001	14400000	0.0479
chr1	14400001	14490000	0.1055
chr1	14490001	14580000	0.0389
chr1	14580001	14670000	0.0189
chr1	14670001	14760000	0.0299
chr1	14760001	14850000	0.0403
chr1	14850001	14940000	0.0136
chr1	14940001	15030000	0.1360
chr1	15030001	15120000	0.0006
chr1	15120001	15210000	0.0234
chr1	15210001	15300000	0.0018
chr1	15300001	15390000	0.0158
chr1	15390001	15480000	0.0140
chr1	15480001	15570000	0.0217
chr1	15570001	15660000	0.0194
chr1	15660001	15750000	0.1161
chr1	15750001	15840000	0.0076
chr1	15840001	15930000	0.0119
chr1	15930001	16020000	0.0172
chr1	16020001	16110000	0.0463
chr1	16110001	16200000	0.0126
chr1	16200001	16290000	0.0290
chr1	16290001	16380000	0.0171
chr1	16380001	16470000	0.0112
chr1	16470001	16560000	0.0126
chr1	16560001	16650000	0.1007
chr1	16650001	16740000	0.0067
chr1	16740001	16830000	0.0083
chr1	16830001	16920000	0.0160
chr1	16920001	17010000	0.0152
chr1	17010001	17100000	0.0102
chr1	17100001	17190000	0.0138
chr1	17190001	17280000	0.0104
chr1	17280001	17370000	0.0099
chr1	17370001	17460000	0.0134
chr1	17460001	17550000	0.0154
chr1	17550001	17640000	0.0395
chr1	17640001	17730000	0.0153
chr1	17730001	17820000	0.0230
chr1	17820001	17910000	0.0595
chr1	17910001	18000000	0.0079
chr1	18000001	18090000	0.0131
chr1	18090001	18180000	0.0114
chr1	18180001	18270000	0.0739
chr1	18270001	18360000	0.0754
chr1	18360001	18450000	0.0233
chr1	18450001	18540000	0.0263
chr1	18540001	18630000	0.0171
chr1	18630001	18720000	0.1217
chr1	18720001	18810000	0.0081
chr1	18810001	18900000	0.0191
chr1	18900001	18990000	0.0189
chr1	18990001	19080000	0.0111
chr1	19080001	19170000	0.0179
chr1	19170001	19260000	0.0054
chr1	19260001	19350000	0.0119
chr1	19350001	19440000	0.0204
chr1	19440001	19530000	0.0467
chr1	19530001	19620000	0.0311
chr1	19620001	19710000	0.0052
chr1	19710001	19800000	0.0109
chr1	19800001	19890000	0.0103
chr1	19890001	19980000	0.0359
chr1	19980001	20070000	0.0691
chr1	20070001	20160000	0.0247
chr1	20160001	20250000	0.0230
chr1	20250001	20340000	0.0097
chr1	20340001	20430000	0.1208
chr1	20430001	20520000	0.0206
chr1	20520001	20610000	0.0311
chr1	20610001	20700000	0.0065
chr1	20700001	20790000	0.0102
chr1	20790001	20880000	0.0154
chr1	20880001	20970000	0.0168
chr1	20970001	21060000	0.0077
chr1	21060001	21150000	0.0771
chr1	21150001	21240000	0.0752
chr1	21240001	21330000	0.0220
chr1	21330001	21420000	0.0103
chr1	21420001	21510000	0.0216
chr1	21510001	21600000	0.0533
chr1	21600001	21690000	0.0045
chr1	21690001	21780000	0.0112
chr1	21780001	21870000	0.0370
chr1	21870001	21960000	0.0165
chr1	21960001	22050000	0.0371
chr1	22050001	22140000	0.0399
chr1	22140001	22230000	0.0106
chr1	22230001	22320000	0.0125
chr1	22320001	22410000	0.0084
chr1	22410001	22500000	0.0685
chr1	22500001	22590000	0.0272
chr1	22590001	22680000	0.0084
chr1	22680001	22770000	0.0094
chr1	22770001	22860000	0.0220
chr1	22860001	22950000	0.0258
chr1	22950001	23040000	0.0253
chr1	23040001	23130000	0.0489
chr1	23130001	23220000	0.0127
chr1	23220001	23310000	0.0084
chr1	23310001	23400000	0.0135
chr1	23400001	23490000	0.0331
chr1	23490001	23580000	0.0722
chr1	23580001	23670000	0.0739
chr1	23670001	23760000	0.0191
chr1	23760001	23850000	0.0337
chr1	23850001	23940000	0.0473
chr1	23940001	24030000	0.0141
chr1	24030001	24120000	0.1024
chr1	24120001	24210000	0.0211
chr1	24210001	24300000	0.0224
chr1	24300001	24390000	0.0091
chr1	24390001	24480000	0.0155
chr1	24480001	24570000	0.0360
chr1	24570001	24660000	0.0518
chr1	24660001	24750000	0.0266
chr1	24750001	24840000	0.0085
chr1	24840001	24930000	0.2127
chr1	24930001	25020000	0.0419
chr1	25020001	25110000	0.0327
chr1	25110001	25200000	0.0098
chr1	25200001	25290000	0.0157
chr1	25290001	25380000	0.0192
chr1	25380001	25470000	0.0781
chr1	25470001	25560000	0.0641
chr1	25560001	25650000	0.0940
chr1	25650001	25740000	0.0150
chr1	25740001	25830000	0.0457
chr1	25830001	25920000	0.0377
chr1	25920001	26010000	0.0309
chr1	26010001	26100000	0.0938
chr1	26100001	26190000	0.0504
chr1	26190001	26280000	0.0624
chr1	26280001	26370000	0.1383
chr1	26370001	26460000	0.3116
chr1	26460001	26550000	0.0374
chr1	26550001	26640000	0.1389
chr1	26640001	26730000	0.0878
chr1	26730001	26820000	0.0880
chr1	26820001	26910000	0.1201
chr1	26910001	27000000	0.0270
chr1	27000001	27090000	0.0683
chr1	27090001	27180000	0.2197
chr1	27180001	27270000	0.0620
chr1	27270001	27360000	0.3253
chr1	27360001	27450000	0.3521
chr1	27450001	27540000	0.4545
chr1	27540001	27630000	0.1909
chr1	27630001	27720000	0.1187
chr1	27720001	27810000	0.2321
chr1	27810001	27900000	0.0716
chr1	27900001	27990000	0.1509
chr1	27990001	28080000	0.1426
chr1	28080001	28170000	0.2082
chr1	28170001	28260000	0.1606
chr1	28260001	28350000	0.1183
chr1	28350001	28440000	0.1514
chr1	28440001	28530000	0.1764
chr1	28530001	28620000	0.1895
chr1	28620001	28710000	0.2351
chr1	28710001	28800000	0.2975
chr1	28800001	28890000	0.3467
chr1	28890001	28980000	0.1262
chr1	28980001	29070000	0.1079
chr1	29070001	29160000	0.1284
chr1	29160001	29250000	0.2288
chr1	29250001	29340000	0.2693
chr1	29340001	29430000	0.1843
chr1	29430001	29520000	0.1003
chr1	29520001	29610000	0.1692
chr1	29610001	29700000	0.1528
chr1	29700001	29790000	0.2515
chr1	29790001	29880000	0.2050
chr1	29880001	29970000	0.1303
chr1	29970001	30060000	0.2793
chr1	30060001	30150000	0.3153
chr1	30150001	30240000	0.0215
chr1	30240001	30330000	0.1259
chr1	30330001	30420000	0.1006
chr1	30420001	30510000	0.2989
chr1	30510001	30600000	0.2089
chr1	30600001	30690000	0.0778
chr1	30690001	30780000	0.1363
chr1	30780001	30870000	0.2980
chr1	30870001	30960000	0.0551
chr1	30960001	31050000	0.0664
chr1	31050001	31140000	0.0993
chr1	31140001	31230000	0.1038
chr1	31230001	31320000	0.0852
chr1	31320001	31410000	0.1513
chr1	31410001	31500000	0.0124
chr1	31500001	31590000	0.0698
chr1	31590001	31680000	0.1309
chr1	31680001	31770000	0.1931
chr1	31770001	31860000	0.1192
chr1	31860001	31950000	0.2005
chr1	31950001	32040000	0.2540
chr1	32040001	32130000	0.1299
chr1	32130001	32220000	0.2891
chr1	32220001	32310000	0.1850
chr1	32310001	32400000	0.0254
chr1	32400001	32490000	0.1524
chr1	32490001	32580000	0.0017
chr1	32580001	32670000	0.0118
chr1	32670001	32760000	0.1247
chr1	32760001	32850000	0.1106
chr1	32850001	32940000	0.1815
chr1	32940001	33030000	0.0975
chr1	33030001	33120000	0.0574
chr1	33120001	33210000	0.0118
chr1	33210001	33300000	0.0270
chr1	33300001	33390000	0.0752
chr1	33390001	33480000	0.0548
chr1	33480001	33570000	0.1109
chr1	33570001	33660000	0.1314
chr1	33660001	33750000	0.0264
chr1	33750001	33840000	0.0243
chr1	33840001	33930000	0.1097
chr1	33930001	34020000	0.0367
chr1	34020001	34110000	0.0226
chr1	34110001	34200000	0.0468
chr1	34200001	34290000	0.0727
chr1	34290001	34380000	0.1176
chr1	34380001	34470000	0.3031
chr1	34470001	34560000	0.3380
chr1	34560001	34650000	0.2747
chr1	34650001	34740000	0.5891
chr1	34740001	34830000	0.6537
chr1	34830001	34920000	0.6168
chr1	34920001	35010000	0.4667
chr1	35010001	35100000	0.2922
chr1	35100001	35190000	0.3434
chr1	35190001	35280000	0.6237
chr1	35280001	35370000	0.1893
chr1	35370001	35460000	0.2726
chr1	35460001	35550000	0.1923
chr1	35550001	35640000	0.6371
chr1	35640001	35730000	0.4288
chr1	35730001	35820000	0.5443
chr1	35820001	35910000	0.5010
chr1	35910001	36000000	0.7181
chr1	36000001	36090000	0.5115
chr1	36090001	36180000	0.7253
chr1	36180001	36270000	0.6071
chr1	36270001	36360000	0.4515
chr1	36360001	36450000	0.4041
chr1	36450001	36540000	0.5391
chr1	36540001	36630000	0.8262
chr1	36630001	36720000	0.5924
chr1	36720001	36810000	0.5201
chr1	36810001	36900000	0.3817
chr1	36900001	36990000	0.3743
chr1	36990001	37080000	0.3081
chr1	37080001	37170000	0.4267
chr1	37170001	37260000	0.2585
chr1	37260001	37350000	0.3944
chr1	37350001	37440000	0.2422
chr1	37440001	37530000	0.6209
chr1	37530001	37620000	0.4634
chr1	37620001	37710000	0.3228
chr1	37710001	37800000	0.4411
chr1	37800001	37890000	0.3538
chr1	37890001	37980000	0.2659
chr1	37980001	38070000	0.2969
chr1	38070001	38160000	0.1990
chr1	38160001	38250000	0.3466
chr1	38250001	38340000	0.2196
chr1	38340001	38430000	0.1177
chr1	38430001	38520000	0.2759
chr1	38520001	38610000	0.3461
chr1	38610001	38700000	0.3014
chr1	38700001	38790000	0.2001
chr1	38790001	38880000	0.5663
chr1	38880001	38970000	0.1978
chr1	38970001	39060000	0.2601
chr1	39060001	39150000	0.4892
chr1	39150001	39240000	0.1594
chr1	39240001	39330000	0.1995
chr1	39330001	39420000	0.1718
chr1	39420001	39510000	0.2862
chr1	39510001	39600000	0.3443
chr1	39600001	39690000	0.2557
chr1	39690001	39780000	0.2128
chr1	39780001	39870000	0.4695
chr1	39870001	39960000	0.5989
chr1	39960001	40050000	0.7037
chr1	40050001	40140000	0.6292
chr1	40140001	40230000	0.5898
chr1	40230001	40320000	0.5380
chr1	40320001	40410000	0.7927
chr1	40410001	40500000	0.3020
chr1	40500001	40558926	0.3700
chr2	1	90000	0.0499
chr2	90001	180000	0.1054
chr2	180001	270000	0.1381
chr2	270001	360000	0.1551
chr2	360001	450000	0.0273
chr2	450001	540000	0.0388
chr2	540001	630000	0.0934
chr2	630001	720000	0.0315
chr2	720001	810000	0.2308
chr2	810001	900000	0.2374
chr2	900001	990000	0.1937
chr2	990001	1080000	0.2266
chr2	1080001	1170000	0.0502
chr2	1170001	1260000	0.0068
chr2	1260001	1350000	0.0412
chr2	1350001	1440000	0.0318
chr2	1440001	1530000	0.0031
chr2	1530001	1620000	0.0248
chr2	1620001	1710000	0.0634
chr2	1710001	1800000	0.0328
chr2	1800001	1890000	0.0985
chr2	1890001	1980000	0.0390
chr2	1980001	2070000	0.0169
chr2	2070001	2160000	0.0087
chr2	2160001	2250000	0.1079
chr2	2250001	2340000	0.1074
chr2	2340001	2430000	0.0087
chr2	2430001	2520000	0.0138
chr2	2520001	2610000	0.0130
chr2	2610001	2700000	0.0691
chr2	2700001	2790000	0.0694
chr2	2790001	2880000	0.0325
chr2	2880001	2970000	0.0072
chr2	2970001	3060000	0.0236
chr2	3060001	3150000	0.0745
chr2	3150001	3240000	0.0496
chr2	3240001	3330000	0.0109
chr2	3330001	3420000	0.0082
chr2	3420001	3510000	0.0615
chr2	3510001	3600000	0.0134
chr2	3600001	3690000	0.0440
chr2	3690001	3780000	0.0405
chr2	3780001	3870000	0.1127
chr2	3870001	3960000	0.0424
chr2	3960001	4050000	0.0167
chr2	4050001	4140000	0.0483
chr2	4140001	4230000	0.0080
chr2	4230001	4320000	0.0280
chr2	4320001	4410000	0.0069
chr2	4410001	4500000	0.0870
chr2	4500001	4590000	0.0233
chr2	4590001	4680000	0.0788
chr2	4680001	4770000	0.0224
chr2	4770001	4860000	0.0067
chr2	4860001	4950000	0.1331
chr2	4950001	5040000	0.0390
chr2	5040001	5130000	0.0677
chr2	5130001	5220000	0.0266
chr2	5220001	5310000	0.0647
chr2	5310001	5400000	0.0249
chr2	5400001	5490000	0.0305
chr2	5490001	5580000	0.0714
chr2	5580001	5670000	0.0855
chr2	5670001	5760000	0.0332
chr2	5760001	5850000	0.0864
chr2	5850001	5940000	0.0762
chr2	5940001	6030000	0.0078
chr2	6030001	6120000	0.0256
chr2	6120001	6210000	0.0693
chr2	6210001	6300000	0.1799
chr2	6300001	6390000	0.1073
chr2	6390001	6480000	0.1809
chr2	6480001	6570000	0.1278
chr2	6570001	6660000	0.0912
chr2	6660001	6750000	0.2963
chr2	6750001	6840000	0.1831
chr2	6840001	6930000	0.0593
chr2	6930001	7020000	0.0055
chr2	7020001	7110000	0.0281
chr2	7110001	7200000	0.0798
chr2	7200001	7290000	0.1049
chr2	7290001	7380000	0.1091
chr2	7380001	7470000	0.0806
chr2	7470001	7560000	0.0605
chr2	7560001	7650000	0.0715
chr2	7650001	7740000	0.2534
chr2	7740001	7830000	0.1094
chr2	7830001	7920000	0.1050
chr2	7920001	8010000	0.1229
chr2	8010001	8100000	0.1954
chr2	8100001	8190000	0.3598
chr2	8190001	8280000	0.2346
chr2	8280001	8370000	0.2347
chr2	8370001	8460000	0.6752
chr2	8460001	8550000	0.4420
chr2	8550001	8640000	0.3714
chr2	8640001	8730000	0.6191
chr2	8730001	8820000	0.2584
chr2	8820001	8910000	0.5079
chr2	8910001	9000000	0.5028
chr2	9000001	9090000	0.5542
chr2	9090001	9180000	0.4210
chr2	9180001	9270000	0.6573
chr2	9270001	9360000	0.3831
chr2	9360001	9450000	0.4253
chr2	9450001	9540000	0.6602
chr2	9540001	9630000	0.6664
chr2	9630001	9720000	0.3858
chr2	9720001	9810000	0.5855
chr2	9810001	9900000	0.6617
chr2	9900001	9990000	0.6835
chr2	9990001	10080000	0.5782
chr2	10080001	10170000	0.5661
chr2	10170001	10260000	0.8997
chr2	10260001	10350000	0.8897
chr2	10350001	10440000	0.8668
chr2	10440001	10530000	0.7070
chr2	10530001	10620000	0.8361
chr2	10620001	10710000	0.6833
chr2	10710001	10800000	0.4244
chr2	10800001	10890000	0.5702
chr2	10890001	10980000	0.6842
chr2	10980001	11070000	0.6629
chr2	11070001	11160000	0.3880
chr2	11160001	11250000	0.4174
chr2	11250001	11340000	0.6916
chr2	11340001	11430000	0.7156
chr2	11430001	11520000	0.4905
chr2	11520001	11610000	0.6612
chr2	11610001	11700000	0.7869
chr2	11700001	11790000	0.7168
chr2	11790001	11880000	0.5922
chr2	11880001	11970000	0.6723
chr2	11970001	12060000	0.7452
chr2	12060001	12150000	0.9290
chr2	12150001	12240000	0.6353
chr2	12240001	12330000	0.5658
chr2	12330001	12420000	0.6597
chr2	12420001	12510000	0.7757
chr2	12510001	12600000	0.5963
chr2	12600001	12690000	0.5407
chr2	12690001	12780000	0.8283
chr2	12780001	12870000	0.6590
chr2	12870001	12960000	0.6649
chr2	12960001	13050000	0.5880
chr2	13050001	13140000	0.7238
chr2	13140001	13230000	0.7456
chr2	13230001	13320000	0.6073
chr2	13320001	13410000	0.7315
chr2	13410001	13500000	0.6524
chr2	13500001	13590000	0.5722
chr2	13590001	13680000	0.3671
chr2	13680001	13770000	0.2451
chr2	13770001	13860000	0.4261
chr2	13860001	13950000	0.2144
chr2	13950001	14040000	0.3845
chr2	14040001	14130000	0.4091
chr2	14130001	14220000	0.3731
chr2	14220001	14310000	0.4353
chr2	14310001	14400000	0.4495
chr2	14400001	14490000	0.1344
chr2	14490001	14580000	0.3701
chr2	14580001	14670000	0.5394
chr2	14670001	14760000	0.1127
chr2	14760001	14850000	0.3946
chr2	14850001	14940000	0.2002
chr2	14940001	15030000	0.0779
chr2	15030001	15120000	0.4945
chr2	15120001	15210000	0.4944
chr2	15210001	15300000	0.5390
chr2	15300001	15390000	0.1886
chr2	15390001	15480000	0.0000
chr2	15480001	15570000	0.0000
chr2	15570001	15660000	0.0000
chr2	15660001	15750000	0.1510
chr2	15750001	15840000	0.3001
chr2	15840001	15930000	0.1774
chr2	15930001	16020000	0.1872
chr2	16020001	16110000	0.0717
chr2	16110001	16200000	0.0396
chr2	16200001	16290000	0.1052
chr2	16290001	16380000	0.0457
chr2	16380001	16470000	0.1209
chr2	16470001	16560000	0.0340
chr2	16560001	16650000	0.0818
chr2	16650001	16740000	0.1408
chr2	16740001	16830000	0.1175
chr2	16830001	16920000	0.1236
chr2	16920001	17010000	0.1752
chr2	17010001	17100000	0.0667
chr2	17100001	17190000	0.1640
chr2	17190001	17280000	0.1052
chr2	17280001	17370000	0.2436
chr2	17370001	17460000	0.1684
chr2	17460001	17550000	0.0552
chr2	17550001	17640000	0.1119
chr2	17640001	17730000	0.0676
chr2	17730001	17820000	0.1592
chr2	17820001	17910000	0.0883
chr2	17910001	18000000	0.0707
chr2	18000001	18090000	0.0635
chr2	18090001	18180000	0.0696
chr2	18180001	18270000	0.1005
chr2	18270001	18360000	0.1349
chr2	18360001	18450000	0.0730
chr2	18450001	18540000	0.0874
chr2	18540001	18630000	0.0468
chr2	18630001	18720000	0.1148
chr2	18720001	18810000	0.0735
chr2	18810001	18900000	0.1973
chr2	18900001	18990000	0.1530
chr2	18990001	19080000	0.2662
chr2	19080001	19170000	0.0817
chr2	19170001	19260000	0.0239
chr2	19260001	19350000	0.1017
chr2	19350001	19440000	0.1657
chr2	19440001	19530000	0.2545
chr2	19530001	19620000	0.1199
chr2	19620001	19710000	0.1015
chr2	19710001	19800000	0.0318
chr2	19800001	19890000	0.2317
chr2	19890001	19980000	0.0246
chr2	19980001	20070000	0.0257
chr2	20070001	20160000	0.0651
chr2	20160001	20250000	0.1726
chr2	20250001	20340000	0.1248
chr2	20340001	20430000	0.1165
chr2	20430001	20520000	0.0151
chr2	20520001	20610000	0.1067
chr2	20610001	20700000	0.2007
chr2	20700001	20790000	0.1790
chr2	20790001	20880000	0.0067
chr2	20880001	20970000	0.1558
chr2	20970001	21060000	0.0867
chr2	21060001	21150000	0.0062
chr2	21150001	21240000	0.0463
chr2	21240001	21330000	0.0694
chr2	21330001	21420000	0.0796
chr2	21420001	21510000	0.0679
chr2	21510001	21600000	0.1073
chr2	21600001	21690000	0.0377
chr2	21690001	21780000	0.0312
chr2	21780001	21870000	0.0125
chr2	21870001	21960000	0.1258
chr2	21960001	22050000	0.1158
chr2	22050001	22140000	0.0238
chr2	22140001	22230000	0.1055
chr2	22230001	22320000	0.0674
chr2	22320001	22410000	0.0721
chr2	22410001	22500000	0.0410
chr2	22500001	22590000	0.1139
chr2	22590001	22680000	0.1530
chr2	22680001	22770000	0.0139
chr2	22770001	22860000	0.0156
chr2	22860001	22950000	0.0391
chr2	22950001	23040000	0.0274
chr2	23040001	23130000	0.1054
chr2	23130001	23220000	0.0989
chr2	23220001	23310000	0.0738
chr2	23310001	23400000	0.0216
chr2	23400001	23490000	0.3876
chr2	23490001	23580000	0.3840
chr2	23580001	23670000	0.0454
chr2	23670001	23760000	0.0273
chr2	23760001	23850000	0.0095
chr2	23850001	23940000	0.0390
chr2	23940001	24030000	0.0167
chr2	24030001	24120000	0.1114
chr2	24120001	24210000	0.1219
chr2	24210001	24300000	0.0383
chr2	24300001	24390000	0.0827
chr2	24390001	24480000	0.0087
chr2	24480001	24570000	0.0695
chr2	24570001	24660000	0.0342
chr2	24660001	24750000	0.2636
chr2	24750001	24840000	0.0200
chr2	24840001	24930000	0.0699
chr2	24930001	25020000	0.1127
chr2	25020001	25110000	0.0064
chr2	25110001	25200000	0.0131
chr2	25200001	25290000	0.0338
chr2	25290001	25380000	0.0259
chr2	25380001	25470000	0.0061
chr2	25470001	25560000	0.0316
chr2	25560001	25650000	0.0057
chr2	25650001	25740000	0.0064
chr2	25740001	25830000	0.0120
chr2	25830001	25920000	0.0043
chr2	25920001	26010000	0.0479
chr2	26010001	26100000	0.0111
chr2	26100001	26190000	0.0086
chr2	26190001	26280000	0.0551
chr2	26280001	26370000	0.0362
chr2	26370001	26460000	0.0077
chr2	26460001	26550000	0.0101
chr2	26550001	26640000	0.0809
chr2	26640001	26730000	0.0157
chr2	26730001	26820000	0.0750
chr2	26820001	26910000	0.0560
chr2	26910001	27000000	0.0229
chr2	27000001	27090000	0.0145
chr2	27090001	27180000	0.0107
chr2	27180001	27270000	0.0200
chr2	27270001	27360000	0.0131
chr2	27360001	27450000	0.0925
chr2	27450001	27540000	0.0263
chr2	27540001	27630000	0.0266
chr2	27630001	27720000	0.0029
chr2	27720001	27810000	0.0181
chr2	27810001	27900000	0.0143
chr2	27900001	27990000	0.1182
chr2	27990001	28080000	0.0141
chr2	28080001	28170000	0.0217
chr2	28170001	28260000	0.0218
chr2	28260001	28350000	0.0187
chr2	28350001	28440000	0.0132
chr2	28440001	28530000	0.0166
chr2	28530001	28620000	0.0381
chr2	28620001	28710000	0.0674
chr2	28710001	28800000	0.0052
chr2	28800001	28890000	0.0626
chr2	28890001	28980000	0.0152
chr2	28980001	29070000	0.0163
chr2	29070001	29160000	0.0212
chr2	29160001	29250000	0.0520
chr2	29250001	29340000	0.0098
chr2	29340001	29430000	0.0567
chr2	29430001	29520000	0.0089
chr2	29520001	29610000	0.0308
chr2	29610001	29700000	0.0131
chr2	29700001	29790000	0.0243
chr2	29790001	29880000	0.0192
chr2	29880001	29970000	0.0281
chr2	29970001	30060000	0.0077
chr2	30060001	30150000	0.0042
chr2	30150001	30240000	0.0085
chr2	30240001	30330000	0.0301
chr2	30330001	30420000	0.0119
chr2	30420001	30510000	0.0134
chr2	30510001	30600000	0.0353
chr2	30600001	30690000	0.0406
chr2	30690001	30780000	0.0041
chr2	30780001	30870000	0.0102
chr2	30870001	30960000	0.0011
chr2	30960001	31050000	0.0022
chr2	31050001	31140000	0.0056
chr2	31140001	31230000	0.0657
chr2	31230001	31320000	0.0125
chr2	31320001	31410000	0.0190
chr2	31410001	31500000	0.0709
chr2	31500001	31590000	0.0312
chr2	31590001	31680000	0.0176
chr2	31680001	31770000	0.0429
chr2	31770001	31860000	0.0199
chr2	31860001	31950000	0.0388
chr2	31950001	32040000	0.0050
chr2	32040001	32130000	0.0137
chr2	32130001	32220000	0.0046
chr2	32220001	32310000	0.0059
chr2	32310001	32400000	0.0916
chr2	32400001	32490000	0.0063
chr2	32490001	32580000	0.0095
chr2	32580001	32670000	0.0420
chr2	32670001	32760000	0.0069
chr2	32760001	32850000	0.0128
chr2	32850001	32940000	0.0143
chr2	32940001	33030000	0.0262
chr2	33030001	33120000	0.0786
chr2	33120001	33210000	0.1236
chr2	33210001	33300000	0.0211
chr2	33300001	33390000	0.0289
chr2	33390001	33480000	0.0176
chr2	33480001	33570000	0.0093
chr2	33570001	33660000	0.0175
chr2	33660001	33750000	0.0319
